19,t,2025-03-21 00:00:00-06,2025-03-21 00:00:00-06,1,2000105,,,BOLIS YOGURTH,f,-297,20.5,24,0,0,0,f,20.5,0,0,0,f,50131700,H87,f,f,1,1,1,1
20,t,2025-03-27 00:00:00-06,2025-03-27 00:00:00-06,1,4000101,,,CAJA 25X25 CARTON PIZZA PZA,f,22,155,175,16,0,0,f,155,0,0,0,f,14121500,H87,f,f,1,1,1,1
21,t,2025-03-07 00:00:00-06,2025-03-07 00:00:00-06,1,4000102,,,CAJA 28X28 CARTON PIZZA PZA,f,9,205,232,16,0,0,f,205,0,0,0,f,14121500,H87,f,f,1,1,1,1
22,t,2025-03-27 00:00:00-06,2025-03-27 00:00:00-06,1,4000103,,,CAJA 30X30 CARTON PIZZA PZA,f,5,220.01,249,16,0,0,f,220.01,0,0,0,f,14121500,H87,f,f,1,1,1,1
23,t,2025-03-27 00:00:00-06,2025-03-27 00:00:00-06,1,4000104,,,CAJA 35X35 CARTON PIZZA PZA,f,20,270,305,16,0,0,f,270,0,0,0,f,14121500,H87,f,f,1,1,1,1
24,t,2025-03-27 00:00:00-06,2025-03-27 00:00:00-06,1,4000105,,,CAJA 38X38 CARTON PIZZA PZA,f,15,325,367,16,0,0,f,325,0,0,0,f,14121500,H87,f,f,1,1,1,1
25,t,2025-03-27 00:00:00-06,2025-03-27 00:00:00-06,1,4000106,,,CAJA 41X41 CARTON PIZZA PZA,f,13,350,395,16,0,0,f,350,0,0,0,f,14121500,H87,f,f,1,1,1,1
26,t,2020-06-13 00:00:00-05,2020-06-13 00:00:00-05,1,2000106,950021,121,CAJETA A GRANEL KG,t,-7696.486,51.77,65,0,0,0,f,41.16,0,0,0,f,50131700,KGM,f,f,1,1,1,1
27,t,2024-11-14 00:00:00-06,2024-11-14 00:00:00-06,1,7501032485047,,,CARIBE COOLER FRESA C/12 PZS,f,2518,198,18.75,16,0,0,f,206,0,0,0,f,50202200,C62,f,f,1,1,1,1
28,t,2025-03-28 00:00:00-06,2025-03-28 00:00:00-06,1,7501389330069,,,RICA BURGER BOLSA CON 14 PIEZAS,f,3140.362,93.04,100,0,0,0,f,93.06,0,0,0,f,50112000,H87,f,t,1,1,1,1
29,t,2017-09-15 00:00:00-05,2019-05-10 00:00:00-05,1,4000107,,,CARTON VACIO/HUEVO,f,-8628.89,5,5,0,0,0,f,5,0,0,0,f,1010101,H87,f,f,1,1,1,1
30,t,2025-03-24 00:00:00-06,2025-03-24 00:00:00-06,1,7501064112546,,,CERVEZA MODELO C/24,f,461,370,398,0,0,0,f,370,0,0,0,f,50202200,C62,t,f,1,1,1,1
31,t,2025-03-15 00:00:00-06,2025-03-15 00:00:00-06,1,7501182300368,,,CHORIZO CORONA 1KG,f,-915,137,153,0,0,0,f,137,0,0,0,f,50112000,KGM,f,t,1,1,1,1
32,t,2025-01-13 00:00:00-06,2025-01-13 00:00:00-06,1,7501182300078,,,CHORIZO CORONA 5KG,f,-24,614,734,0,0,0,f,614,0,0,0,f,50112000,KGM,f,t,1,1,1,1
33,t,2025-03-21 00:00:00-06,2025-03-21 00:00:00-06,1,1000102,950001,101,CHORIZO HOJA,t,-8940.646,60,72,0,0,0,f,60,0,0,0,f,50112000,KGM,f,f,1,1,1,1
34,t,2025-03-21 00:00:00-06,2025-03-21 00:00:00-06,1,1000103,950002,102,CHORIZO HORIZONTE KG,t,-9545.881,66.5,77,0,0,0,f,66.5,0,0,0,f,50112000,KGM,f,f,1,1,1,1
35,t,2025-03-24 00:00:00-06,2025-03-24 00:00:00-06,1,7502223916043,950045,145,CHULETA REBANADA NAYAR 500GMS,t,-8297.488,104,119,0,0,0,f,106.5,0,0,0,f,50112000,KGM,f,f,1,1,1,1
36,t,2025-03-26 00:00:00-06,2025-03-26 00:00:00-06,1,14800515343,,,CLAMATO 1.890 LT PZA,f,-5995,399.6,58,0,0,0,f,399.6,0,0,0,f,50202500,H87,f,t,1,1,1,1
37,t,2025-03-05 00:00:00-06,2025-03-05 00:00:00-06,1,14800515336,,,CLAMATO 946 ML PZA,f,2987,395.1,38,0,0,0,f,395.1,0,0,0,f,50202500,H87,f,t,1,1,1,1
38,t,2025-03-22 00:00:00-06,2025-03-22 00:00:00-06,1,14800515312,,,CLAMATO 296 ML PZA,f,-3933.78,349.2,17,0,0,0,f,349.2,0,0,0,f,50202500,H87,f,t,1,1,1,1
39,t,2025-03-26 00:00:00-06,2025-03-26 00:00:00-06,1,14800515329,,,CLAMATO 473ML C/12,f,7553.5,229.5,257,0,0,0,f,229.5,0,0,0,f,50202500,H87,f,f,1,1,1,1
40,t,2025-03-06 00:00:00-06,2025-03-06 00:00:00-06,1,97339000405,,,COSTA BRAVA GALON PIEZA,f,92,247,83,0,0,0,f,211.25,0,0,0,f,50171831,H87,f,t,1,1,1,1
41,t,2025-03-26 00:00:00-06,2025-03-26 00:00:00-06,1,2000108,,,CREMA SUPREMA GAMA 17.5KG,f,118,822.5,943,0,0,0,f,822.5,0,0,0,f,50131700,H87,f,f,1,1,1,1
42,t,2025-02-11 00:00:00-06,2025-02-11 00:00:00-06,1,7501096810502,,,TOP CHANTILLI CHOCOLATE 2KG PIEZA,f,-203,657.02,190,0,0,0,f,619.83,0,0,0,f,50131700,H87,f,t,1,1,1,1
43,t,2025-03-19 00:00:00-06,2025-03-19 00:00:00-06,1,7501096810403,,,TOP CHANTILLI VAINILLA 2KG PIEZA,f,688,514.59,148,0,0,0,f,514.59,0,0,0,f,50131700,H87,f,f,1,1,1,1
44,t,2023-11-07 00:00:00-06,2023-11-07 00:00:00-06,1,751509044971,,,CUB ADOBO ESPECIAL 3KG,f,-108,209.63,243,0,0,0,f,151,0,0,0,f,50171904,H87,f,t,1,1,1,1
45,t,2025-03-21 00:00:00-06,2025-03-21 00:00:00-06,1,7503001567020,,,CUB CATSUP RICA 4.5KG,f,62,110,125,0,0,0,f,110,0,0,0,f,50171830,H87,f,f,1,1,1,1
49,t,2025-02-27 00:00:00-06,2025-02-27 00:00:00-06,1,7502212020027,,,CUB COBERTURA CHOCOLATE 4KG CHOCOMEX,f,96,250,290,0,0,0,f,274.88,0,0,0,f,50202307,H87,f,f,1,1,1,1
50,t,2025-02-03 00:00:00-06,2025-02-03 00:00:00-06,1,2000110,,,CUB CREMA A-18 18KG,f,-274,540,594,0,0,0,f,549,0,0,0,f,50131700,H87,f,f,1,1,1,1
51,t,2025-03-21 00:00:00-06,2025-03-21 00:00:00-06,1,7501303909876,,,CUB CREMA CHILCHOTA 4KG,f,-4614,240,271,0,0,0,f,227.27,0,0,0,f,50131700,H87,f,f,1,1,1,1
52,t,2025-03-21 00:00:00-06,2025-03-21 00:00:00-06,1,2000112,,,CUB CREMA EXTRA 17KG,f,-3274,681,769,0,0,0,f,681,0,0,0,f,50131700,H87,f,f,1,1,1,1
54,t,2025-03-21 00:00:00-06,2025-03-21 00:00:00-06,1,2000113,,,CUB LECHE CONDENSADA DUPAOLI 24K,f,3748,1074.5,1182,0,0,0,f,1074.5,0,0,0,f,50131700,H87,f,f,1,1,1,1
55,t,2025-03-21 00:00:00-06,2025-03-21 00:00:00-06,1,2000114,,,CUB LECHE CONDENSADA DUPAOLI 5K,f,-1965,230.5,260,0,0,0,f,230.5,0,0,0,f,50131700,H87,f,f,1,1,1,1
58,t,2025-01-24 00:00:00-06,2025-01-24 00:00:00-06,1,3000110,,,CUB MERMELADA DURAZNO 5KG,f,-71,209,236,0,0,0,f,209,0,0,0,f,50192400,H87,f,f,1,1,1,1
59,t,2025-03-14 00:00:00-06,2025-03-14 00:00:00-06,1,3000111,,,CUB MERMELADA FRESA 5KG DISFRUT,f,-516,212,249,0,0,0,f,220,0,0,0,f,50192401,H87,f,f,1,1,1,1
61,t,2025-01-31 00:00:00-06,2025-01-31 00:00:00-06,1,3000113,,,CUB MIEL NAVARROS 5 KG,f,-138,260,294,0,0,0,f,260,0,0,0,f,50192403,LTR,f,f,1,1,1,1
62,t,2025-03-21 00:00:00-06,2025-03-21 00:00:00-06,1,3000114,,,CUB MIEL GRANDE 28KG,f,100,1246,1370,0,0,0,f,1246,0,0,0,f,50192403,H87,f,f,1,1,1,1
63,t,2025-02-07 00:00:00-06,2025-02-07 00:00:00-06,1,751509044957,,,CUB MOLE ESPECIAL 3KG,f,-514,215,243,0,0,0,f,215,0,0,0,f,1010101,H87,f,t,1,1,1,1
64,t,2025-03-04 00:00:00-06,2025-03-04 00:00:00-06,1,751509044902,,,CUB PEPIAN ESPECIAL 3KG,f,-577,245,243,0,0,0,f,215,0,0,0,f,1010101,H87,f,t,1,1,1,1
65,t,2025-03-07 00:00:00-06,2025-03-07 00:00:00-06,1,7503001567037,,,CUB SALSA CATSUP RICA 20KG,f,-182,370,425,0,0,0,f,370,0,0,0,f,50171830,H87,f,f,1,1,1,1
66,t,2025-03-27 00:00:00-06,2025-03-27 00:00:00-06,1,7503023500036,,,CUERO P/BOLSA,f,-249.88,21.6,25,0,0,0,f,21.6,0,0,0,f,1010101,H87,f,f,1,1,1,1
67,t,2025-03-20 00:00:00-06,2025-03-20 00:00:00-06,1,7501032397869,,,DANONE BENEGASTRO 240GRS C/28,f,303,12.45,14.19,0,0,0,f,12.45,0,0,0,f,50131700,H87,f,f,1,1,1,1
68,t,2025-03-20 00:00:00-06,2025-03-20 00:00:00-06,1,7501032397944,,,DANONINO C/96,f,714,18.59,5.3,0,0,0,f,18.59,0,0,0,f,50131700,H87,f,f,1,1,1,1
69,t,2025-03-20 00:00:00-06,2025-03-20 00:00:00-06,1,7501032395933,,,DANONINO P/BEBER C/24,f,576,6.64,7.57,0,0,0,f,6.64,0,0,0,f,50131700,H87,f,f,1,1,1,1
70,t,2025-03-20 00:00:00-06,2025-03-20 00:00:00-06,1,7501032340995,,,DANONINO P/BEBER MAXI EST C/24,f,994,7.97,9.08,0,0,0,f,7.97,0,0,0,f,50131700,H87,f,f,1,1,1,1
71,t,2025-03-20 00:00:00-06,2025-03-20 00:00:00-06,1,75034009,,,NATILLA DANET VAINILLA C/48,f,3242,9.13,10.41,0,0,0,f,9.13,0,0,0,f,50131700,H87,f,f,1,1,1,1
72,t,2025-03-20 00:00:00-06,2025-03-20 00:00:00-06,1,75009076,,,GELATINA DANY FRESA 125GRS C/48,f,-417,6.64,7.57,0,0,0,f,6.64,0,0,0,f,50192400,H87,f,f,1,1,1,1
73,t,2025-03-14 00:00:00-06,2025-03-14 00:00:00-06,1,75036393,,,GELATINA DANY LECHE FRESA,f,57,8.8,10.03,0,0,0,f,8.8,0,0,0,f,50192400,H87,f,f,1,1,1,1
74,t,2025-03-28 00:00:00-06,2025-03-28 00:00:00-06,1,1000104,,,HAMBURGUESA DE  PECHUGA AMARIL XKILO,f,-8284.766,81,94,0,0,0,f,81,0,0,0,f,50112000,H87,f,t,1,1,1,1
75,t,2025-03-07 00:00:00-06,2025-03-07 00:00:00-06,1,7501676502018,,,HARINA TALPITA  1 KGM,f,401,187.53,23,0,0,0,f,187.53,0,0,0,f,50221002,H87,f,t,1,1,1,1
76,t,2025-03-18 00:00:00-06,2025-03-18 00:00:00-06,1,1000214,950026,126,HUEVO (CARTERA),t,2953.139,36.8,39.6,0,0,0,f,37.5,0,0,0,f,50131612,KGM,f,f,1,1,1,1
77,t,2025-03-21 00:00:00-06,2025-03-21 00:00:00-06,1,3000119,,,IMPORTE POR CUBETA,f,-601,25,25,0,0,0,f,25,0,0,0,f,1010101,H87,f,t,1,1,1,1
78,t,2025-03-20 00:00:00-06,2025-03-20 00:00:00-06,1,1000107,950003,103,JAMON ESPALDILLA MEXICANO LOYVAL,t,-1535.065,57.6,62,0,0,0,f,57.6,0,0,0,f,50112000,KGM,f,f,1,1,1,1
79,t,2022-07-11 00:00:00-05,2022-07-11 00:00:00-05,1,1000108,,,JAMON HORNEADO REBANADO 1 KG,f,-6576.157,80.1,95,0,0,0,f,80.1,0,0,0,f,50112000,KGM,f,f,1,1,1,1
80,t,2025-03-21 00:00:00-06,2025-03-21 00:00:00-06,1,1000109,,,JAMON PIERNA YORK EXTRAFINO 1KG,f,2074.01,84,97,0,0,0,f,84,0,0,0,f,50112000,KGM,f,f,1,1,1,1
82,t,2025-01-27 00:00:00-06,2025-03-14 00:00:00-06,1,7501058611062,,,LECHE CARNATION CLAVEL NESTLE 360 ML PZA,f,-6564,17.5,20,0,0,0,f,17,0,0,0,f,50131700,H87,f,t,1,1,1,1
83,t,2021-10-22 00:00:00-05,2021-10-22 00:00:00-05,1,2000117,,,LECHERA AGRANEL,f,-6053.1,1330,54,0,0,0,f,38.25,0,0,0,f,50131700,KGM,f,f,1,1,1,1
84,t,2025-02-10 00:00:00-06,2025-03-14 00:00:00-06,1,7501058617873,,,LECHERA LATA NESTLE 375 GR  PIEZA,f,-21,23.25,27,0,0,0,f,22,0,0,0,f,50131700,H87,f,t,1,1,1,1
85,t,2025-03-21 00:00:00-06,2025-03-21 00:00:00-06,1,1000110,950004,104,LONGANIZA,t,-4502.665,62.5,77,0,0,0,f,62.5,0,0,0,f,50112000,KGM,f,f,1,1,1,1
86,t,2025-03-20 00:00:00-06,2025-03-20 00:00:00-06,1,7503006910050,,,LT CHILES RAJAS CAREY 2.8KG PZA,f,-1067,90.06,104,0,0,0,f,90.06,0,0,0,f,50171904,H87,f,t,1,1,1,1
87,t,2025-03-20 00:00:00-06,2025-03-20 00:00:00-06,1,7503006910135,,,LT CHILES RODAJAS CAREY 2.8KG PZA,f,-985,88.2,102,0,0,0,f,88.2,0,0,0,f,50171904,H87,f,t,1,1,1,1
89,t,2025-02-28 00:00:00-06,2025-02-28 00:00:00-06,1,75011040051,,,MANTEQUILLA EUGENIA DE PRIMERA AZUL 5KG,f,-137,690.01,868,0,0,0,f,690.05,0,0,0,f,50131700,H87,f,f,1,1,1,1
90,t,2025-03-21 00:00:00-06,2025-03-21 00:00:00-06,1,7501077507377,,,MANTEQUILLA EUGENIA TRADICIONAL ROJA 5KG,f,4232,643.64,661,0,0,0,f,589.99,0,0,0,f,50131700,H87,f,f,1,1,1,1
91,t,2025-03-28 00:00:00-06,2025-03-28 00:00:00-06,1,7501111022026,7501111022026,,MANTEQUILLA TRADICIONAL 1 KG PZA,f,473,124,144,0,0,0,f,124,0,0,0,f,50131700,H87,f,t,1,1,1,1
92,t,2025-03-28 00:00:00-06,2025-03-28 00:00:00-06,1,7501111033039,,,MARGARINA DELICIA 1KG,f,4523,52,60,0,0,0,f,48,0,0,0,f,50131700,H87,f,f,1,1,1,1
93,t,2025-03-21 00:00:00-06,2025-03-21 00:00:00-06,1,75005504,,,MARGARINA DELICIA 90 GMS 12PZAS,f,359.934,81.24,98,0,0,0,f,81.24,0,0,0,f,50131700,H87,f,f,1,1,1,1
94,t,2025-01-22 00:00:00-06,2025-01-22 00:00:00-06,1,7501111033022,,,MARGARINA DELICIAS 225GMS PZA,f,178,980,28,0,0,0,f,925,0,0,0,f,50131700,H87,f,t,1,1,1,1
95,t,2022-03-24 00:00:00-06,2022-03-24 00:00:00-06,1,7501024203246,,,MARGARINA PRIMAVERA CHANTILLI 190GMS,f,773,290,28,0,0,0,f,290,0,0,0,f,50131700,H87,f,f,1,1,1,1
96,t,2020-11-11 00:00:00-06,2020-11-11 00:00:00-06,1,7501024203260,,,MARGARINA PRIMAVERA CHANTILLI 400GMS,f,69,467.5,43,0,0,0,f,48.5,0,0,0,f,50131700,H87,f,f,1,1,1,1
97,t,2021-12-30 00:00:00-06,2021-12-30 00:00:00-06,1,4501021202225,,,MARGARINA PRIMAVERA CHANTILLI C/4PZAS,f,391,271,38,0,0,0,f,415,0,0,0,f,50131700,H87,f,f,1,1,1,1
98,t,2025-03-28 00:00:00-06,2025-03-28 00:00:00-06,1,7501111032018,,,MARGARINA YURECUARO 1KG,f,2818,60,70,0,0,0,f,60,0,0,0,f,50131700,H87,f,f,1,1,1,1
99,t,2025-03-28 00:00:00-06,2025-03-28 00:00:00-06,1,7501111032025,,,MARGARINA YURECUARO 500GMS PZA,t,1233.5,35,41,0,0,0,f,35,0,0,0,f,50131700,H87,f,t,1,1,1,1
100,t,2024-11-04 00:00:00-06,2024-11-04 00:00:00-06,1,75005511,,,MARGARINA YURECUARO 90 GRMS,f,-5310,731,9,0,0,0,f,698,0,0,0,f,50131700,H87,f,f,1,1,1,1
101,t,2025-03-18 00:00:00-06,2025-03-18 00:00:00-06,1,41789001987,,,SOPA MARUCHAN CON CAMARON SIN CHILE,f,-26,178,199,0,0,0,f,180,0,0,0,f,50192902,H87,f,f,1,1,1,1
102,t,2025-03-18 00:00:00-06,2025-03-18 00:00:00-06,1,417489001864,,,SOPA MARUCHAN CON CAMARON PIQUIN,f,-71,178,199,0,0,0,f,180,0,0,0,f,50192902,H87,f,f,1,1,1,1
103,t,2025-03-03 00:00:00-06,2025-03-03 00:00:00-06,1,3000127,,,MAZZOS,f,-293.5,380,420,0,0,0,f,380,0,0,0,f,50112000,KGM,f,f,1,1,1,1
104,t,2025-03-22 00:00:00-06,2025-03-22 00:00:00-06,1,5000106,,,MINERAL SABOR 600 C/12PZAS,f,-2880,149.59,156,16,0,0,f,149.59,0,0,0,f,50202306,H87,t,f,1,1,1,1
105,t,2023-11-13 00:00:00-06,2023-11-13 00:00:00-06,1,738545010788,,,MOSTAZA MEGA 3.85KG PZA,f,53,646,128,0,0,0,f,90.4,0,0,0,f,50171830,H87,f,t,1,1,1,1
106,t,2025-03-14 00:00:00-06,2025-03-14 00:00:00-06,1,744607840804,,,NEW MIX PALOMA 350 ML PIEZA,f,1712,463.23,21.75,16,0,0,f,460.8,0,0,0,f,50202200,H87,f,t,1,1,1,1
107,t,2025-03-28 00:00:00-06,2025-03-28 00:00:00-06,1,1000113,,,NUGGETS PECHUGA DE POLLO  KGM,f,1651.786,81,94,0,0,0,f,81,0,0,0,f,50112000,KGM,f,f,1,1,1,1
108,t,2025-03-27 00:00:00-06,2025-03-27 00:00:00-06,1,4000108,,,PAPA DE GAJO BOLSA 2.300 KG,f,-3113.61,133.93,155,0,0,0,f,133.93,0,0,0,f,50192602,KGM,f,f,1,1,1,1
109,t,2025-03-24 00:00:00-06,2025-03-24 00:00:00-06,1,7501182300221,,,PZ JAMON PECHUGA PAVO CORONA 3.8KG,f,33.198,975,293,0,0,0,f,877.5,0,0,0,f,50112000,KGM,f,f,1,1,1,1
113,t,2025-02-28 00:00:00-06,2025-02-28 00:00:00-06,1,400081482489,,,PORCION CATSUP HEINZ 200 PZS,f,-112,489.35,118,0,0,0,f,489.35,0,0,0,f,50171800,H87,f,t,1,1,1,1
115,t,2025-01-23 00:00:00-06,2025-01-23 00:00:00-06,1,24142012134,,,PORCION MARTAJADO 200 PZAS,f,-634,106.5,64,0,0,0,f,106.5,0,0,0,f,50171800,H87,f,f,1,1,1,1
116,t,2025-03-05 00:00:00-06,2025-03-05 00:00:00-06,1,7501048100408,,,PORRON ACEITE CRISTAL 20LT,f,5073,680,748,0,0,0,f,680,0,0,0,f,50151513,H87,f,f,1,1,1,1
117,t,2025-02-19 00:00:00-06,2025-02-19 00:00:00-06,1,7501079704200,,,PURE DE TOMATE DEL FUERTE 210 GRS PIEZA,f,787,168,8,0,0,0,f,168,0,0,0,f,50171800,H87,f,t,1,1,1,1
118,t,2025-02-19 00:00:00-06,2025-02-19 00:00:00-06,1,7501079702855,,,PURE DE TOMATE DEL FUERTE 345 GRS PIEZA,f,156,274.8,13,0,0,0,f,274.8,0,0,0,f,50171800,H87,f,t,1,1,1,1
119,t,2025-03-24 00:00:00-06,2025-03-24 00:00:00-06,1,950167,950053,153,PZA CHULETA NAYAR X KILO,t,984.043,78.18,91,0,0,0,f,81.18,0,0,0,f,50112000,H87,f,t,1,1,1,1
120,t,2025-03-05 00:00:00-06,2025-03-05 00:00:00-06,1,746905013416,950035,135,PZA JAMON AMERICANO SAN ANTONIO,t,1386.877,69.3,80,0,0,0,f,66.8,0,0,0,f,50112000,H87,f,f,1,1,1,1
121,t,2025-03-24 00:00:00-06,2025-03-24 00:00:00-06,1,7502223910829,,,JAMON COCIDO NAYAR 1KG,f,-5251.63,60.67,69,0,0,0,f,62.87,0,0,0,f,50112000,H87,f,f,1,1,1,1
122,t,2025-03-27 00:00:00-06,2025-03-27 00:00:00-06,1,750182300016,,,PZA JAMON CORONA DE PIERNA 5.4KG,f,117.115,894.5,203,0,0,0,f,894.5,0,0,0,f,50112000,H87,f,f,1,1,1,1
123,t,2024-08-22 00:00:00-06,2024-08-22 00:00:00-06,1,7501182300443,950038,138,PZA JAMON PAVO NATURAL CORONA 4KG,t,12,614,190,0,0,0,f,583.3,0,0,0,f,50112000,KGM,f,f,1,1,1,1
124,t,2025-02-28 00:00:00-06,2025-02-28 00:00:00-06,1,7502223911017,950042,142,PZA JAMON PAVO AHUMADO NAYAR,t,-3020.21,85.43,94,0,0,0,f,85.43,0,0,0,f,50112000,KGM,f,f,1,1,1,1
125,t,2025-03-24 00:00:00-06,2025-03-24 00:00:00-06,1,7502223911116,950043,143,PZA JAMON PAVO NATURAL NAYAR,t,3535.785,79.34,93,0,0,0,f,84.4,0,0,0,f,50112000,KGM,f,f,1,1,1,1
126,t,2025-03-05 00:00:00-06,2025-03-05 00:00:00-06,1,74690501313,950034,134,PZA JAMON PAVO SAN ANTONIO,t,-1209.987,81.6,94,0,0,0,f,80,0,0,0,f,50112000,KGM,f,f,1,1,1,1
127,t,2025-03-24 00:00:00-06,2025-03-24 00:00:00-06,1,7502223910416,950040,140,PZA JAMON PIERNA HORNEADO,t,7157.768,83.33,90,0,0,0,f,83.33,0,0,0,f,50112000,KGM,f,f,1,1,1,1
128,t,2025-03-24 00:00:00-06,2025-03-24 00:00:00-06,1,7502223914742,950044,144,PZA SALAMI P/KG,t,-2233.67,79.74,89,0,0,0,f,79.74,0,0,0,f,50112000,58,f,f,1,1,1,1
129,t,2025-03-21 00:00:00-06,2025-03-21 00:00:00-06,1,1000119,950005,105,PZA TOCINO P/KG,t,6497.477,127,138,0,0,0,f,127,0,0,0,f,50112000,KGM,f,f,1,1,1,1
130,t,2025-03-20 00:00:00-06,2025-03-20 00:00:00-06,1,7503019900505,,,QUESO AMARILLO SANTA MARU/EXHIBIDOR,f,581.1,108.5,122,0,0,0,f,0,0,0,0,f,50131800,H87,f,f,1,1,1,1
131,t,2025-03-18 00:00:00-06,2025-03-18 00:00:00-06,1,7501498900061,,,QUESO ASADERO CHELITA 1KG,f,-2622.724,91,104,0,0,0,f,91,0,0,0,f,50131800,H87,f,f,1,1,1,1
132,t,2025-03-14 00:00:00-06,2025-03-14 00:00:00-06,1,7501498900030,,,QUESO ASADERO CHELITA 250GMS,f,-5076.208,22.75,27,0,0,0,f,22.75,0,0,0,f,50131800,H87,f,f,1,1,1,1
133,t,2025-02-14 00:00:00-06,2025-02-14 00:00:00-06,1,7501040080314,,,QUESO ASADERO LA VILLITA 200GMS C/24,f,13,39.33,44,0,0,0,f,38,0,0,0,f,50131800,H87,f,f,1,1,1,1
134,t,2025-03-21 00:00:00-06,2025-03-21 00:00:00-06,1,2000121,950022,122,QUESO COTIJA,t,-2511.949,123,138,0,0,0,f,123,0,0,0,f,50131800,KGM,f,f,1,1,1,1
135,t,2025-03-21 00:00:00-06,2025-03-21 00:00:00-06,1,2000122,950023,123,QUESO COTIJITA JUDITH P/KG,t,-4128.515,104.25,118,0,0,0,f,104.25,0,0,0,f,50131800,KGM,f,f,1,1,1,1
136,t,2025-03-21 00:00:00-06,2025-03-21 00:00:00-06,1,2000123,,,QUESO CREMA JIRI 2.4 KG,f,-2771.034,200,216,0,0,0,f,200,0,0,0,f,50131800,KGM,f,f,1,1,1,1
137,t,2025-03-28 00:00:00-06,2025-03-28 00:00:00-06,1,7501040080326,,,QUESO CREMA LA VILLITA 2.5KG,f,8,289.33,335,0,0,0,f,282.5,0,0,0,f,50131800,H87,f,f,1,1,1,1
138,t,2025-03-28 00:00:00-06,2025-03-28 00:00:00-06,1,7501040080357,,,QUESO CREMA LA VILLITA 500GMS PZA,f,57,66,75,0,0,0,f,66,0,0,0,f,50131800,H87,f,f,1,1,1,1
